u,v,highway,street_name,is_screened_candidate,length_m,free_flow_time_min,capacity_veh_hr,baseline_flow,vc_ratio,system_cost_without,system_cost_baseline,delta_cost,pct_change,is_braess,convergence_gap,reliable,braess_mag,braess_norm,vc_redundancy,redundancy_score,betweenness
1371816433,4730103812,tertiary,(unnamed road),True,197.6,0.296,700,700.0,1.0,23015.2156,26159.5097,-3144.2941,-12.0197,True,1.4624564506397194e-05,True,3144.2941,1.0,0.0,0.6,0.06375576854810082
4730103812,5281842548,tertiary,(unnamed road),False,23.5,0.035,700,700.0,1.0,23015.2156,26159.5097,-3144.2941,-12.0197,True,1.462456450639689e-05,True,3144.2941,1.0,0.0,0.6,0.06347177848775293
9645445129,9645445153,primary,(unnamed road),True,7.3,0.007,1500,300.0,0.2,25173.1633,26159.5097,-986.3464,-3.7705,True,9.982976883955622e-06,True,986.3464,0.3136940657046044,0.8,0.5082164394227627,0.06554490592829251
9645445142,9645445129,primary,(unnamed road),True,10.9,0.011,1500,300.0,0.2,25173.1633,26159.5097,-986.3464,-3.7705,True,9.982976883955622e-06,True,986.3464,0.3136940657046044,0.8,0.5082164394227627,0.05993610223642172
1558994025,9681688971,primary,(unnamed road),False,13.6,0.014,1500,200.0,0.1333,25397.6855,26159.5097,-761.8242,-2.9122,True,2.1078385786796674e-05,True,761.8242,0.2422878317902896,0.8667,0.4920526990741738,0.022492012779552716
10277100419,10277100421,residential,(unnamed road),False,14.3,0.029,400,200.0,0.5,25054.4062,26159.5097,-1105.1035,-4.2245,True,2.9631966235342626e-05,True,1105.1035,0.3514631471655275,0.5,0.4108778882993165,0.0
13654030332,1371807630,residential,(unnamed road),False,66.6,0.133,400,200.0,0.5,25321.9619,26159.5097,-837.5478,-3.2017,True,9.993478835288725e-06,True,837.5478,0.2663706935047838,0.5,0.3598224161028703,0.006666666666666666
1371807631,1371807563,residential,(unnamed road),False,87.2,0.174,400,48.34,0.1209,26148.7289,26159.5097,-10.7808,-0.0412,True,9.556717703795435e-06,True,10.7808,0.0034286869030476503,0.8791,0.3536972121418286,0.026545970891018813
9645445151,9645445136,primary,(unnamed road),False,6.1,0.006,1500,200.0,0.1333,26234.3568,26159.5097,74.8471,0.2861,False,9.955878477957401e-06,True,0.0,0.0,0.8667,0.34668000000000004,0.08056798012069577
1327387692,4204925700,primary,(unnamed road),True,310.8,0.311,1500,300.0,0.2,26464.1822,26159.5097,304.6725,1.1647,False,2.5512419300622698e-05,True,0.0,0.0,0.8,0.32000000000000006,0.03673411430599929
956975072,1078253094,primary,(unnamed road),True,293.4,0.293,1500,300.0,0.2,27060.1053,26159.5097,900.5956,3.4427,False,4.234235381799711e-05,True,0.0,0.0,0.8,0.32000000000000006,0.07983670571529997
1371807649,1371807598,residential,(unnamed road),False,8.7,0.017,400,100.0,0.25,26160.2369,26159.5097,0.7273,0.0028,False,9.999827307082931e-06,True,0.0,0.0,0.75,0.30000000000000004,0.007071352502662407
2623251185,6194047462,primary,(unnamed road),True,142.6,0.143,1500,400.0,0.2667,27440.4087,26159.5097,1280.899,4.8965,False,2.0580067159797153e-05,True,0.0,0.0,0.7333000000000001,0.29332,0.07680511182108626
1104250513,10056189411,primary,(unnamed road),True,151.5,0.151,1500,400.0,0.2667,26828.2662,26159.5097,668.7565,2.5565,False,2.967181064956044e-05,True,0.0,0.0,0.7333000000000001,0.29332,0.06031238906638268
1507064149,1104250488,primary,(unnamed road),True,35.0,0.035,1500,400.0,0.2667,26802.1728,26159.5097,642.6631,2.4567,False,3.698176190688751e-05,True,0.0,0.0,0.7333000000000001,0.29332,0.08012069577564784
1104250488,1104250501,primary,(unnamed road),True,40.4,0.04,1500,400.0,0.2667,26802.1728,26159.5097,642.6631,2.4567,False,3.698176190688751e-05,True,0.0,0.0,0.7333000000000001,0.29332,0.07899183528576499
1078253094,2623251185,primary,(unnamed road),True,32.0,0.032,1500,400.0,0.2667,27440.4087,26159.5097,1280.899,4.8965,False,2.0580067159799223e-05,True,0.0,0.0,0.7333000000000001,0.29332,0.07777067802626908
6132933105,1080176721,primary,(unnamed road),True,111.1,0.111,1500,500.0,0.3333,26692.578,26159.5097,533.0683,2.0378,False,1.2197633263717727e-05,True,0.0,0.0,0.6667000000000001,0.26668000000000003,0.05960241391551296
1104250495,1507064149,primary,(unnamed road),True,136.1,0.136,1500,500.0,0.3333,27353.9039,26159.5097,1194.3942,4.5658,False,1.976270950485776e-05,True,0.0,0.0,0.6667000000000001,0.26668000000000003,0.08235001774937876
